user_id,total_point,mean_point,n_kelas,fast,normal,slow,n_avg_submission,last_enrolled_at,last_class,learner_type_model,rekomendasi
3534383,-1,-0.0526315789473684,19,6,8,5,3.828,2023-02-15 20:21:00,Belajar Mengintegrasikan Android NDK pada Aplikasi/Game Android,Consistent Learner,Menarik! Pelajari JNI dan integrasi kode native untuk mengoptimalkan bagian-bagian performa kritis pada aplikasi atau game Anda.
3535276,3,0.1764705882352941,17,3,8,6,4.185714285714286,2024-12-24 07:25:00,Belajar Membuat Augmented Reality dengan Lens Studio,Consistent Learner,"Keren! Eksperimen asset dan interaksi pengguna, lakukan testing di berbagai perangkat agar efek AR kerja dengan baik di banyak kondisi."
3538774,-6,-0.24,25,9,13,3,3.971666666666667,2024-10-07 20:25:00,Memulai Pemrograman dengan Haskell,Fast Learner,"Bagus! Pelajari tipe aljabar data dan pure functions perlahan-lahan, lakukan latihan kecil agar konsep fungsional semakin melekat."
3551454,2,0.0952380952380952,21,5,9,7,3.8505263157894745,2024-02-26 12:38:00,Laskar AI 2025 ILT Quiz - Soft Skill,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
3554159,4,0.3636363636363636,11,2,3,6,3.967142857142857,2023-11-01 21:17:00,Pengantar Teknologi Blockchain,Deep Learner,"Menarik! Pelajari smart contract dasar, model konsensus, dan praktik kasus penggunaan realistis sebelum melangkah ke implementasi lebih kompleks."
3557828,-2,-0.2,10,4,4,2,3.7000000000000006,2023-10-16 18:03:00,Belajar Dasar Desain UX bagi Desainer UI/UX Pemula,Fast Learner,"Bagus! Kerjakan studi kasus user research, wireframing, dan usability testing agar desain yang Anda hasilkan benar-benar membantu pengguna."
3567306,-2,-0.1111111111111111,18,5,10,3,3.425294117647059,2023-09-04 15:48:00,Belajar Membuat Aplikasi Kognitif dengan IBM Watson,Consistent Learner,"Menarik! Pelajari NLU, speech, dan integrasi API Watson untuk membangun fitur kognitif yang membantu pengguna berinteraksi lebih alami."
3589628,-1,-0.0666666666666666,15,4,8,3,4.079230769230769,2025-06-11 13:45:00,Belajar Dasar Visualisasi Data,Consistent Learner,"Hebat! Latih membuat dashboard sederhana, fokus pada storytelling visual, dan praktikkan memilih grafik yang tepat untuk menyampaikan insight kepada audiens."
3598361,2,0.125,16,2,10,4,3.902857142857143,2024-11-02 00:50:00,Belajar Dasar Google Cloud,Consistent Learner,"Keren! Pelajari layanan inti seperti Compute, Storage, dan IAM, lalu deploy aplikasi kecil untuk memahami alurnya secara praktis."
3603071,-1,-0.0555555555555555,18,5,9,4,3.7584615384615385,2023-08-12 19:16:00,Tes Seleksi Pijak in collaboration with IBM SkillsBuild,Consistent Learner,"Tetap semangat! Review topik inti, lakukan latihan soal, dan gunakan pre-test sebagai alat ukur kesiapan sebelum tes seleksi."
3610126,0,0.0,13,4,5,4,3.51,2022-10-29 12:48:00,Introduction to Financial Literacy,Consistent Learner,"Keren! Buat anggaran sederhana, pelajari konsep tabungan dan investasi dasar, serta praktikkan pengelolaan uang dalam kehidupan sehari-hari."
3640928,2,0.125,16,3,8,5,3.678571428571429,2024-11-14 09:52:00,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Google Cloud,Consistent Learner,"Bagus! Praktikkan deploy API ke Cloud Run atau App Engine, sambungkan ke Cloud SQL, dan monitoring sederhana agar layanan Anda dapat diandalkan."
3643516,4,0.4,10,0,6,4,3.7125,2023-08-27 15:53:00,Simulasi Ujian Azure AI Engineer Associate,Deep Learner,"Tetap semangat! Gunakan simulasi sebagai latihan praktik, ulas jawaban yang salah, dan ulangi materi yang masih terasa kurang untuk meningkatkan kesiapan."
3643901,-1,-0.0555555555555555,18,5,9,4,3.8775,2023-09-10 20:49:00,Belajar Membuat Aplikasi iOS untuk Pemula,Consistent Learner,"Bagus! Lanjuti dengan SwiftUI, pelajari cara konsumsi API, dan buat aplikasi sederhana yang bisa memproses data dari internet untuk pengalaman penuh."
3661180,-2,-0.1538461538461538,13,5,5,3,4.106363636363636,2023-07-29 22:51:00,Belajar Dasar Structured Query Language (SQL),Consistent Learner,"Bagus! Latih query kompleks seperti JOIN, GROUP BY, dan window functions pada dataset nyata untuk mengasah kemampuan analitis Anda."
3673379,2,0.0714285714285714,28,6,14,8,3.9990476190476185,2024-12-06 22:40:00,Belajar Membuat Virtual Reality,Consistent Learner,Keren! Perhatikan optimasi rendering dan desain interaksi agar pengalaman VR nyaman dan tidak menyebabkan motion sickness bagi pengguna.
3680221,1,0.0714285714285714,14,5,3,6,4.13,2023-06-28 20:33:00,Belajar Membuat Aplikasi Android untuk Pemula,Consistent Learner,"Kerja bagus! Sekarang buatlah satu aplikasi lengkap kecil, lalu pelajari Navigation, Room, dan praktikkan rilis sederhana ke Play Store sebagai pengalaman nyata."
3710845,1,0.0526315789473684,19,5,8,6,3.7816666666666663,2023-11-19 15:57:00,Simulasi Ujian Azure AI Engineer Associate,Consistent Learner,"Tetap semangat! Gunakan simulasi sebagai latihan praktik, ulas jawaban yang salah, dan ulangi materi yang masih terasa kurang untuk meningkatkan kesiapan."
3740859,6,0.2222222222222222,27,4,13,10,4.005454545454546,2023-11-16 22:32:00,Memulai Pemrograman dengan Kotlin,Reflective Learner,Keren! Lanjutkan dengan mempelajari coroutines untuk asynchronous programming dan pelajari extension function agar kode Kotlin Anda menjadi lebih elegan dan produktif.
3742986,1,0.0434782608695652,23,7,8,8,3.988,2024-06-10 16:17:00,Memulai Dasar Pemrograman Bagi Pengembang Perangkat Lunak Pemula,Consistent Learner,"Keren! Kuasai logika dasar, tipe data, dan control flow; bangun kebiasaan menulis kode rapi sejak awal karena itu sangat membantu nanti."
3744513,1,0.0344827586206896,29,7,14,8,4.115833333333335,2023-03-25 08:58:00,Belajar Membangun Aplikasi Android HTML5,Consistent Learner,"Baik! Pelajari penggunaan WebView dengan benar, optimasi performa, dan pengalaman hybrid agar pengguna merasakan aplikasi yang halus."
3803198,0,0.0,27,9,9,9,3.670416666666666,2023-09-05 14:57:00,Pre-Test Dicoding Bootcamp,Consistent Learner,"Gunakan pre-test ini sebagai baseline; baca hasilnya, kemudian buat rencana belajar yang fokus pada topik yang belum dikuasai agar persiapan bootcamp lebih matang."
3821996,2,0.1111111111111111,18,2,12,4,4.028666666666667,2023-08-21 23:10:00,Belajar Membangun Aplikasi Android Native Bagian II,Consistent Learner,Bagus! Fokus pada optimasi dan debugging native layer agar integrasi NDK berjalan mulus tanpa masalah stabilitas di perangkat nyata.
3832206,0,0.0,19,7,5,7,3.789333333333333,2023-09-13 00:59:00,Belajar Membangun Game Multi Platform,Consistent Learner,Keren! Pelajari engine seperti Unity atau Unreal dan praktikkan export ke beberapa platform untuk memahami tantangan lintas platform.
3861651,0,0.0,10,4,2,4,3.827777777777778,2022-10-29 06:41:00,Bangkit 2024 ILT Quiz - Machine Learning,Consistent Learner,"Semangat! Gunakan kuis ini sebagai alat ukur, pelajari kembali topik yang belum dikuasai, dan catat poin-poin penting untuk revisi cepat."
3872106,-3,-0.2,15,7,4,4,3.970769230769231,2024-06-08 07:11:00,Belajar Jaringan Komputer untuk Pemula,Fast Learner,"Keren! Pahami OSI model, subnetting, dan dasar keamanan jaringan, lalu praktikkan konfigurasi jaringan sederhana untuk pengalaman nyata."
3872682,1,0.0666666666666666,15,4,6,5,3.89,2024-01-07 19:26:00,Membangun Proyek Deep Learning Tingkat Mahir,Consistent Learner,"Luar biasa! Fokus pada riset arsitektur lanjutan, eksperimentasi hyperparameter, dan dokumentasi eksperimen agar hasilnya bisa direproduksi dan dipublikasikan."
3905467,1,0.0526315789473684,19,5,8,6,3.8906666666666663,2023-12-01 13:04:00,Menjadi Node.js Application Developer,Consistent Learner,"Mantap! Perkuat pemahaman event loop, clustering, dan monitoring untuk memastikan layanan Node.js Anda stabil di beban tinggi produksi."
3910394,1,0.0714285714285714,14,4,5,5,4.063846153846154,2023-12-23 16:02:00,Belajar Back-End Pemula dengan Python,Consistent Learner,"Mantap! Pelajari Flask atau Django, buat REST API sederhana, dan hubungkan ke database untuk latihan penuh backend development."
3914573,1,0.0416666666666666,24,6,11,7,4.130952380952381,2024-09-10 23:05:00,Tes Seleksi Coding Camp powered by DBS Foundation - AI Engineer dan Data Scientist,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
3916746,3,0.1304347826086956,23,5,10,8,4.066875,2023-12-05 20:11:00,Belajar Dasar Cloud dan Gen AI di AWS,Consistent Learner,"Menarik! Pelajari layanan AWS untuk AI seperti SageMaker dan Bedrock, lalu praktikkan deploy model sederhana agar memahami end-to-end workflow."
3918066,5,0.2631578947368421,19,4,6,9,4.1306666666666665,2023-12-16 17:19:00,Belajar Dasar Manajemen Proyek,Reflective Learner,"Bagus! Pelajari metodologi Agile atau Scrum secara praktis, buat rencana proyek kecil, dan praktikkan perencanaan serta monitoring agar pengalaman Anda nyata."
3944042,2,0.1111111111111111,18,5,6,7,3.8461538461538463,2024-04-27 09:26:00,Simulasi Ujian Azure Data Scientist Associate,Consistent Learner,"Tetap semangat! Gunakan simulasi sebagai latihan praktik, ulas jawaban yang salah, dan ulangi materi yang masih terasa kurang untuk meningkatkan kesiapan."
3984567,-8,-0.3333333333333333,24,10,12,2,4.181666666666667,2024-07-25 07:07:00,Membangun Proyek Deep Learning Tingkat Mahir,Fast Learner,"Luar biasa! Fokus pada riset arsitektur lanjutan, eksperimentasi hyperparameter, dan dokumentasi eksperimen agar hasilnya bisa direproduksi dan dipublikasikan."
3992519,-3,-0.2307692307692307,13,6,4,3,4.3,2023-12-15 08:08:00,Menjadi Flutter Developer Expert (2019),Fast Learner,"Bagus! Perbarui pengetahuan ke fitur Flutter terbaru, pelajari null-safety Dart dan teknik state management modern untuk aplikasi yang lebih handal."
4005690,-7,-0.2916666666666667,24,12,7,5,3.907777777777778,2024-01-04 16:47:00,[SMK] Coding Camp powered by DBS Foundation 2025 ILT Quiz - Soft Skill,Fast Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
4014668,-6,-0.3529411764705882,17,7,9,1,3.6757142857142857,2024-08-14 20:33:00,Simulasi Ujian TensorFlow Developer Certificate,Fast Learner,"Tetap semangat! Gunakan simulasi ini untuk mengukur kesiapan, kerjakan soal-soal praktik, dan implementasikan model menggunakan TensorFlow untuk memperkuat pemahaman."
4021589,0,0.0,28,7,14,7,3.931904761904762,2024-04-25 03:04:00,Bangkit 2024 ILT Quiz - Soft Skill,Consistent Learner,Gunakan hasil quiz untuk mengasah kemampuan komunikasi dan kerja tim; praktik nyata bersama tim proyek kecil akan sangat membantu perkembangan skill ini.
4030545,1,0.0909090909090909,11,4,2,5,4.05,2022-04-23 13:47:00,Belajar Android Jetpack Pro,Consistent Learner,"Keren! Pelajari komponen Jetpack lanjutan seperti WorkManager, Paging, dan Security agar aplikasi Anda siap menghadapi skenario produksi."
4035632,0,0.0,17,5,7,5,4.172666666666667,2023-11-19 03:15:00,Laskar AI 2025 ILT Quiz - Artificial Intelligence,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
4040947,1,0.0555555555555555,18,5,7,6,4.095,2025-03-01 08:59:00,Belajar Membangun LINE Front-end Framework (LIFF),Consistent Learner,"Bagus! Integrasikan LIFF dengan backend, perhatikan autentikasi, dan uji alur end-to-end agar pengalaman pengguna tetap konsisten."
4042459,4,0.2666666666666666,15,3,5,7,4.115384615384615,2023-05-14 17:06:00,Belajar Fundamental Aplikasi Flutter,Reflective Learner,"Hebat! Perdalam lifecycle widget, state management, dan pelajari integrasi REST API agar aplikasi Anda benar-benar berguna bagi pengguna."
4044899,-1,-0.0833333333333333,12,4,5,3,4.1,2024-01-01 14:10:00,Belajar Penerapan Machine Learning untuk Flutter,Consistent Learner,Bagus! Pelajari plugin integrasi TensorFlow Lite di Flutter dan latihan membuat fitur inferensi sederhana pada aplikasi mobile Anda.
4048437,-8,-0.32,25,13,7,5,4.262,2024-07-24 01:45:00,Belajar Membuat Virtual Reality,Fast Learner,Keren! Perhatikan optimasi rendering dan desain interaksi agar pengalaman VR nyaman dan tidak menyebabkan motion sickness bagi pengguna.
4056437,-5,-0.238095238095238,21,9,8,4,3.927647058823529,2024-08-19 03:52:00,Dev Certification for Android (DCA) Preparation,Fast Learner,"Bagus! Latihan soal intensif, review topik inti Android, dan buat beberapa implementasi singkat untuk mengasah kecepatan dan ketepatan teknis Anda."
4099088,0,0.0,22,5,12,5,3.96,2023-12-03 05:47:00,Memulai Pemrograman Dengan C,Consistent Learner,"Bagus! Fokus pada pointers, memory management, dan struktur data dasar, karena konsep ini sangat penting untuk pengembangan sistem."
4132115,-2,-0.1176470588235294,17,7,5,5,4.038333333333333,2024-10-14 13:00:00,Menjadi Azure Cloud Developer,Consistent Learner,"Bagus! Perdalam layanan Azure untuk deployment, function, dan storage, serta praktikkan deploy aplikasi untuk memahami ekosistem Azure secara menyeluruh."
4138131,6,0.2608695652173913,23,5,7,11,3.7682352941176473,2023-10-31 22:58:00,Belajar Back-End Pemula dengan Python,Reflective Learner,"Mantap! Pelajari Flask atau Django, buat REST API sederhana, dan hubungkan ke database untuk latihan penuh backend development."
4141827,-8,-0.4705882352941176,17,9,7,1,4.109230769230769,2022-09-12 20:45:00,Meniti Karier sebagai Software Developer,Sonic Learner,"Bagus sekali! Susun portofolio proyek, latihan git, dan asah problem solving sambil membuat proyek kecil yang dapat Anda tunjukkan saat interview."
4145216,5,0.1666666666666666,30,5,15,10,3.900434782608696,2024-11-15 22:52:00,Bangkit 2024 ILT Quiz - Cloud Computing,Consistent Learner,"Mantap! Fokus pada konsep dasar cloud, praktikkan deployment sederhana, dan gunakan quiz sebagai indikator kesiapan Anda."
4145646,2,0.0952380952380952,21,5,9,7,3.74,2023-07-09 17:05:00,Belajar Fundamental Aplikasi Android,Consistent Learner,"Bagus sekali! Setelah memahami dasar ini, coba perdalam Jetpack Compose dan pola arsitektur seperti MVVM agar aplikasi yang Anda bangun lebih terstruktur dan rapi."
4155005,-2,-0.0769230769230769,26,8,12,6,3.797619047619048,2024-11-19 23:56:00,Menjadi AWS Solutions Architect Associate,Consistent Learner,Bagus! Fokus latihan soal AWS dan praktik mendesain arsitektur untuk berbagai skenario nyata agar siap dalam ujian dan pekerjaan.
4166127,0,0.0,20,5,10,5,3.955333333333334,2024-01-12 06:18:00,SIB 3 ILT Quiz Machine Learning - Front End,Consistent Learner,"Bagus! Pertahankan motivasi, gunakan feedback dari kuis untuk memperbaiki bagian yang lemah, dan praktikkan lagi sampai percaya diri."
4184362,7,0.3888888888888889,18,3,5,10,3.8776470588235297,2023-07-22 21:33:00,Laskar AI 2025 ILT Quiz - Artificial Intelligence,Reflective Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
4187205,2,0.0769230769230769,26,7,10,9,4.354166666666667,2025-08-18 15:37:00,BDT 2022 (Tahap 2) Pre-Test IT Support,Consistent Learner,"Gunakan pre-test ini sebagai pijakan untuk memperkuat dasar-dasar teknis, buat daftar topik yang perlu diulang, dan praktikkan troubleshooting sederhana."
4190751,2,0.1666666666666666,12,2,6,4,3.7954545454545454,2023-07-13 20:21:00,Belajar Machine Learning untuk Pemula,Consistent Learner,Mantap! Selanjutnya gunakan scikit-learn untuk membuat pipeline ML sederhana dan kerjakan proyek klasifikasi atau regresi sebagai latihan end-to-end yang berguna.
4195105,-4,-0.3333333333333333,12,5,6,1,4.37875,2024-06-18 17:56:00,Belajar Membuat Aplikasi Kognitif dengan IBM Watson,Fast Learner,"Menarik! Pelajari NLU, speech, dan integrasi API Watson untuk membangun fitur kognitif yang membantu pengguna berinteraksi lebih alami."
4215505,1,0.0666666666666666,15,4,6,5,3.742307692307692,2024-03-07 03:25:00,Belajar Pemrograman Prosedural dengan Python,Consistent Learner,Keren! Latih membuat fungsi-fungsi modular dan menulis kode yang mudah diuji sehingga program Anda lebih terstruktur dan mudah diperbaiki.
4219020,2,0.125,16,3,8,5,4.19,2025-03-05 20:49:00,Belajar Membangun Game HTML5,Consistent Learner,"Keren! Pahami game loop, collision detection, dan packaging untuk web, lalu lakukan playtest dengan pengguna nyata untuk iterasi desain."
4245712,-1,-0.0416666666666666,24,7,11,6,4.004444444444444,2023-12-20 21:16:00,Belajar Fundamental Aplikasi Flutter,Consistent Learner,"Hebat! Perdalam lifecycle widget, state management, dan pelajari integrasi REST API agar aplikasi Anda benar-benar berguna bagi pengguna."
4263428,1,0.0666666666666666,15,3,8,4,3.991538461538461,2023-02-23 13:11:00,Memulai Dasar Pemrograman Bagi Pengembang Perangkat Lunak Pemula,Consistent Learner,"Keren! Kuasai logika dasar, tipe data, dan control flow; bangun kebiasaan menulis kode rapi sejak awal karena itu sangat membantu nanti."
4265137,-8,-0.2857142857142857,28,13,10,5,4.306818181818183,2023-12-04 09:39:00,Belajar Fundamental Pemrosesan Data,Fast Learner,"Keren! Perdalam teknik transformasi data, handling missing values, dan rancang pipeline ETL yang dapat diulang untuk proses data nyata."
4269824,1,0.0555555555555555,18,4,9,5,3.961538461538462,2025-07-23 09:19:00,Menjadi Game Developer Expert,Consistent Learner,"Ambisius! Fokus pada build portfolio game, physics, AI NPC, dan optimasi performa agar karya Anda mempesona pemain dan recruiter."
4289587,-8,-0.2962962962962963,27,10,15,2,3.791739130434783,2024-05-08 06:37:00,Belajar Membangun LINE Front-end Framework (LIFF),Fast Learner,"Bagus! Integrasikan LIFF dengan backend, perhatikan autentikasi, dan uji alur end-to-end agar pengalaman pengguna tetap konsisten."
